,cib_contiguitycat,sca_contiguitycat,scb_contiguitycat,scc_contiguitycat,scd_contiguitycat,sce_contiguitycat,scy_contiguitycat,sla_contiguitycat,slb_contiguitycat,slc_contiguitycat,sld_contiguitycat,sle_contiguitycat,slf_contiguitycat,slg_contiguitycat,slh_contiguitycat,sli_contiguitycat,slj_contiguitycat,slk_contiguitycat,sls_contiguitycat,ssa_contiguitycat,id
1643,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8156
1644,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,8157
1645,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8158
1646,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8159
1647,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8160
1648,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8161
1649,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8162
1650,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,EOC,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8163
1651,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8164
1652,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8165
1653,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8166
1654,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8167
1655,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8168
1656,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8169
1657,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8170
1658,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8171
1659,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8172
1660,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8173
1661,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8174
1662,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8175
1663,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8176
1664,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8177
1665,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8178
1666,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8179
1667,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,"Non-contiguous (multiple contigs, non-adjacent loci)",Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8180
1668,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8181
1669,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8182
1670,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8183
1671,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8184
1672,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8185
1673,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8186
1674,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8187
1675,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8188
1676,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8189
1677,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8190
1678,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8191
1679,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8192
1680,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8193
1681,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8194
1682,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8195
1683,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8196
1684,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8197
1685,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8198
1686,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,8199
1687,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8200
1688,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8201
1689,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8202
1690,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8203
1691,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8204
1692,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8205
1693,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8206
1694,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8207
1695,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8208
1696,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8209
1697,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,8210
1698,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8211
1699,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8212
1700,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8213
1701,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8214
1702,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8215
1703,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8216
1704,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8217
1705,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8218
1706,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8219
1707,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8220
1708,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8221
1709,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8222
1710,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8223
1711,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8224
1712,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8225
1713,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8226
1714,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8227
1715,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8228
1716,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8229
1717,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8230
1718,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,8231
1719,Contiguous,"Non-contiguous (multiple contigs, non-adjacent loci)",Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8232
1720,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8233
1721,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8234
1722,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Non-contiguous (one contig),Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8235
1723,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,8236
1724,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8237
1725,Contiguous,"Non-contiguous (multiple contigs, non-adjacent loci)",Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8238
1726,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8239
1727,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8240
1728,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8241
1729,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8242
1730,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8243
1731,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8244
1732,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8245
1733,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,8246
1734,Contiguous,Contiguous,Contiguous,Contiguous,Absent,"Non-contiguous (multiple contigs, non-adjacent loci)",Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8247
1735,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8248
1736,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8249
1737,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8250
1738,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8251
1739,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8252
1740,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,8253
1741,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8254
1742,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8255
1743,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8256
1744,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8257
1745,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8258
1746,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8259
1747,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8260
1748,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8261
1749,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,8262
1750,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8263
1751,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8264
1752,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8265
1753,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8266
1754,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8267
1755,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8268
1756,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8269
1757,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,8270
1758,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8271
1759,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8272
1760,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,8273
1761,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8274
1762,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8275
1763,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8276
1764,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8277
1765,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8278
1766,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8279
1767,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8280
1768,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8281
1769,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,8282
1770,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8283
1771,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8284
1772,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8285
1773,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8286
1774,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8287
1775,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8288
1776,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8289
1777,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8290
1778,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,8292
